Location,Cat_A,Cat_B,Cat_C,Cat_D,Avg_Score,Market_Volume,PMI_Volume,Market_Share
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Xiamen Gaoqi,-1.794855384600,8.750361479,0.8525528574,5,3.202014738,23654002,3157940,0.1335055269
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Rabil,2.916637500000,7.5,1.178236195,1.2,3.198718424,12184446,7837200,0.6432134871
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
Istanbul Asia Airport,2.296273703700,0.2538436032,0.465385837,9.75,3.191375786,149795800,94793000,0.6328148052
