Location,DF_Market,Flavor,Taste,Thickness,Length,DF_Vol,Real_So_Segment,Ideal_So_Segment,Delta_SoS
Rome Fiumicino,Italy,Menthol Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.000283855800,0.000283855800
Rome Fiumicino,Italy,Regular,Full Flavor,SSL,100,12400.800000,0.051158500262,0.047143191608,-0.004015308654
Rome Fiumicino,Italy,NTD Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.400000000000,0.400000000000
Rome Fiumicino,Italy,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.028366311482,0.028366311482
Rome Fiumicino,Italy,Regular,Full Flavor,STD,KS,138110.600000,0.569764141525,0.321319758950,-0.248444382575
Rome Fiumicino,Italy,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.003803785960,0.003803785960
Rome Fiumicino,Italy,Menthol,Full Flavor,SSL,100,0.000000,0.000000000000,0.000596135326,0.000596135326
Rome Fiumicino,Italy,Regular,1mg,STD,KS,0.000000,0.000000000000,0.004471910196,0.004471910196
Rome Fiumicino,Italy,Regular,Lights,SSL,100,0.000000,0.000000000000,0.024041026874,0.024041026874
Rome Fiumicino,Italy,Regular,Full Flavor,SSL,KS,0.000000,0.000000000000,0.001698990143,0.001698990143
Rome Fiumicino,Italy,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.072931270875,0.072931270875
Rome Fiumicino,Italy,NTD Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.400000000000,0.400000000000
Rome Fiumicino,Italy,Menthol Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.000429523986,0.000429523986
Rome Fiumicino,Italy,Menthol Caps,Full Flavor,SLI,KS,0.000000,0.000000000000,0.001419700147,0.001419700147
Rome Fiumicino,Italy,NTD Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Rome Fiumicino,Italy,Menthol,Full Flavor,SLI,EXTRA LONG,0.000000,0.000000000000,0.300000000000,0.300000000000
Rome Fiumicino,Italy,Menthol,Full Flavor,SLI,100,0.000000,0.000000000000,0.000111292302,0.000111292302
Rome Fiumicino,Italy,Regular,Full Flavor,SLI,100,4393.400000,0.018124617367,0.001807574608,-0.016317042759
Rome Fiumicino,Italy,Menthol,Full Flavor,SLI,KS,0.000000,0.000000000000,0.000005808190,0.000005808190
Rome Fiumicino,Italy,Menthol Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.000059067358,0.000059067358
Rome Fiumicino,Italy,Regular,Lights,STD,KS,63353.800000,0.261360992345,0.310742026180,0.049381033835
Rome Fiumicino,Italy,NTD Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Rome Fiumicino,Italy,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.005158284921,0.005158284921
Rome Fiumicino,Italy,Menthol,Full Flavor,SSL,KS,0.000000,0.000000000000,0.000015103833,0.000015103833
Rome Fiumicino,Italy,Menthol,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.000007263953,0.000007263953
Milan - Malpensa,Italy,Regular,Lights,STD,100,0.000000,0.000000000000,0.034841812304,0.034841812304
Milan - Malpensa,Italy,Regular,Full Flavor,SLI,KS,10474.000000,0.126608902513,0.009146784667,-0.117462117846
Milan - Malpensa,Italy,Regular,Full Flavor,SLI,EXTRA LONG,0.000000,0.000000000000,0.000096366252,0.000096366252
Milan - Malpensa,Italy,Menthol,Full Flavor,STD,KS,0.000000,0.000000000000,0.001814258161,0.001814258161
Milan - Malpensa,Italy,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.002736982844,0.002736982844
Milan - Malpensa,Italy,NTD Caps,Ultralights,STD,KS,0.000000,0.000000000000,0.250000000000,0.250000000000
Milan - Malpensa,Italy,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.056667086980,0.056667086980
Milan - Malpensa,Italy,Menthol,Full Flavor,STD,100,0.000000,0.000000000000,0.001128080082,0.001128080082
Milan - Malpensa,Italy,NTD Caps,Full Flavor,SLI,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Milan - Malpensa,Italy,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.002290867628,0.002290867628
Milan - Malpensa,Italy,Menthol Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.000396150252,0.000396150252
Milan - Malpensa,Italy,Regular,Full Flavor,SSL,100,176.800000,0.002137144736,0.049852449276,0.047715304540
Milan - Malpensa,Italy,NTD Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.400000000000,0.400000000000
Milan - Malpensa,Italy,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.031064688153,0.031064688153
Milan - Malpensa,Italy,Regular,Full Flavor,STD,KS,55447.600000,0.670246303513,0.306010724531,-0.364235578982
Milan - Malpensa,Italy,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.004848637596,0.004848637596
Milan - Malpensa,Italy,Menthol,Full Flavor,SSL,100,0.000000,0.000000000000,0.000698675970,0.000698675970
Milan - Malpensa,Italy,Regular,1mg,STD,KS,0.000000,0.000000000000,0.004827916097,0.004827916097
Milan - Malpensa,Italy,Regular,Lights,SSL,100,0.000000,0.000000000000,0.023291185833,0.023291185833
Milan - Malpensa,Italy,Regular,Full Flavor,SSL,KS,0.000000,0.000000000000,0.001631606512,0.001631606512
Milan - Malpensa,Italy,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.073165838694,0.073165838694
Milan - Malpensa,Italy,NTD Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.400000000000,0.400000000000
Milan - Malpensa,Italy,Menthol Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.000191653268,0.000191653268
Milan - Malpensa,Italy,Menthol Caps,Full Flavor,SLI,KS,0.000000,0.000000000000,0.001663440981,0.001663440981
Milan - Malpensa,Italy,NTD Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Milan - Malpensa,Italy,Menthol,Full Flavor,SLI,EXTRA LONG,0.000000,0.000000000000,0.300000000000,0.300000000000
Milan - Malpensa,Italy,Menthol,Full Flavor,SLI,100,0.000000,0.000000000000,0.000127784752,0.000127784752
Milan - Malpensa,Italy,Regular,Full Flavor,SLI,100,2773.800000,0.033529480026,0.001598507105,-0.031930972921
Milan - Malpensa,Italy,Menthol,Full Flavor,SLI,KS,0.000000,0.000000000000,0.000017913702,0.000017913702
Milan - Malpensa,Italy,Menthol Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.000121490057,0.000121490057
Milan - Malpensa,Italy,Regular,Lights,STD,KS,13674.200000,0.165292672785,0.314465965209,0.149173292424
Milan - Malpensa,Italy,NTD Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Milan - Malpensa,Italy,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.003781797666,0.003781797666
Milan - Malpensa,Italy,Menthol,Full Flavor,SSL,KS,180.800000,0.002185496427,0.000018975132,-0.002166521295
Milan - Malpensa,Italy,Menthol,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.000003683245,0.000003683245
Bari,Italy,Regular,Lights,STD,100,0.000000,0.000000000000,0.040993307735,0.040993307735
Bari,Italy,Regular,Full Flavor,SLI,KS,186.000000,0.169464964485,0.011233200619,-0.158231763866
Bari,Italy,Regular,Full Flavor,SLI,EXTRA LONG,0.000000,0.000000000000,0.000236343654,0.000236343654
Bari,Italy,Menthol,Full Flavor,STD,KS,0.000000,0.000000000000,0.000874707240,0.000874707240
Bari,Italy,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.004332379345,0.004332379345
Bari,Italy,NTD Caps,Ultralights,STD,KS,0.000000,0.000000000000,0.250000000000,0.250000000000
Bari,Italy,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.052336978231,0.052336978231
Bari,Italy,Menthol,Full Flavor,STD,100,0.000000,0.000000000000,0.000272473035,0.000272473035
Bari,Italy,NTD Caps,Full Flavor,SLI,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Bari,Italy,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.003281855328,0.003281855328
Bari,Italy,Menthol Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.000084983330,0.000084983330
Bari,Italy,Regular,Full Flavor,SSL,100,0.000000,0.000000000000,0.079396175170,0.079396175170
Bari,Italy,NTD Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.400000000000,0.400000000000
Bari,Italy,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.026869982858,0.026869982858
Bari,Italy,Regular,Full Flavor,STD,KS,635.600000,0.579096405521,0.290787842904,-0.288308562617
Bari,Italy,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.011752137559,0.011752137559
Bari,Italy,Menthol,Full Flavor,SSL,100,0.000000,0.000000000000,0.000644797199,0.000644797199
Bari,Italy,Regular,1mg,STD,KS,0.000000,0.000000000000,0.003630789377,0.003630789377
Bari,Italy,Regular,Lights,SSL,100,0.000000,0.000000000000,0.031971289257,0.031971289257
Bari,Italy,Regular,Full Flavor,SSL,KS,0.000000,0.000000000000,0.001159825210,0.001159825210
Bari,Italy,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.079080037697,0.079080037697
Bari,Italy,NTD Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.400000000000,0.400000000000
Bari,Italy,Menthol Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.000012557018,0.000012557018
Bari,Italy,Menthol Caps,Full Flavor,SLI,KS,0.000000,0.000000000000,0.000847154883,0.000847154883
Bari,Italy,NTD Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Bari,Italy,Menthol,Full Flavor,SLI,EXTRA LONG,0.000000,0.000000000000,0.300000000000,0.300000000000
Bari,Italy,Menthol,Full Flavor,SLI,100,0.000000,0.000000000000,0.000008310428,0.000008310428
Bari,Italy,Regular,Full Flavor,SLI,100,0.000000,0.000000000000,0.002605052351,0.002605052351
Bari,Italy,Menthol,Full Flavor,SLI,KS,0.000000,0.000000000000,0.000003320904,0.000003320904
Bari,Italy,Menthol Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.000009899736,0.000009899736
Bari,Italy,Regular,Lights,STD,KS,151.000000,0.137576395899,0.296732935678,0.159156539779
Bari,Italy,NTD Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Bari,Italy,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.002358348369,0.002358348369
Bari,Italy,Menthol,Full Flavor,SSL,KS,0.000000,0.000000000000,0.000001514106,0.000001514106
Bari,Italy,Menthol,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.000004186139,0.000004186139
Gabon,Gabon,Regular,Lights,STD,100,14.400000,0.002702702703,0.003222766178,0.000520063475
Gabon,Gabon,Regular,Full Flavor,SLI,KS,0.000000,0.000000000000,0.009549026102,0.009549026102
Gabon,Gabon,Regular,Full Flavor,SLI,EXTRA LONG,0.000000,0.000000000000,0.000000711253,0.000000711253
Gabon,Gabon,Menthol,Full Flavor,STD,KS,0.000000,0.000000000000,0.097743562176,0.097743562176
Gabon,Gabon,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.189047478672,0.189047478672
Gabon,Gabon,NTD Caps,Ultralights,STD,KS,0.000000,0.000000000000,0.250000000000,0.250000000000
Gabon,Gabon,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.015388719642,0.015388719642
Gabon,Gabon,Menthol,Full Flavor,STD,100,0.000000,0.000000000000,0.000002158520,0.000002158520
Gabon,Gabon,NTD Caps,Full Flavor,SLI,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Gabon,Gabon,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.000019323241,0.000019323241
Gabon,Gabon,Menthol Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.000001494471,0.000001494471
Gabon,Gabon,Regular,Full Flavor,SSL,100,823.600000,0.154579579580,0.007269960940,-0.147309618640
Gabon,Gabon,NTD Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.400000000000,0.400000000000
Gabon,Gabon,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.005892861675,0.005892861675
Gabon,Gabon,Regular,Full Flavor,STD,KS,3385.400000,0.635397897898,0.428905946424,-0.206491951474
Gabon,Gabon,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.001567756741,0.001567756741
Gabon,Gabon,Menthol,Full Flavor,SSL,100,584.000000,0.109609609610,0.000081099239,-0.109528510371
Gabon,Gabon,Regular,1mg,STD,KS,0.000000,0.000000000000,0.000123765867,0.000123765867
Gabon,Gabon,Regular,Lights,SSL,100,0.000000,0.000000000000,0.001263826037,0.001263826037
Gabon,Gabon,Regular,Full Flavor,SSL,KS,0.000000,0.000000000000,0.004881707147,0.004881707147
Gabon,Gabon,Regular,Full Flavor,STD,100,22.800000,0.004279279279,0.022411919237,0.018132639958
Gabon,Gabon,NTD Caps,Full Flavor,STD,KS,1.400000,0.000262762763,0.400000000000,0.399737237237
Gabon,Gabon,Menthol Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.000367529523,0.000367529523
Gabon,Gabon,Menthol Caps,Full Flavor,SLI,KS,0.000000,0.000000000000,0.000003066278,0.000003066278
Gabon,Gabon,NTD Caps,Full Flavor,SSL,100,5.200000,0.000975975976,0.400000000000,0.399024024024
Gabon,Gabon,Menthol,Full Flavor,SLI,EXTRA LONG,0.000000,0.000000000000,0.300000000000,0.300000000000
Gabon,Gabon,Menthol,Full Flavor,SLI,100,0.000000,0.000000000000,0.000000466120,0.000000466120
Gabon,Gabon,Regular,Full Flavor,SLI,100,0.000000,0.000000000000,0.003644881171,0.003644881171
Gabon,Gabon,Menthol,Full Flavor,SLI,KS,0.000000,0.000000000000,0.000167783082,0.000167783082
Gabon,Gabon,Menthol Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.000000068449,0.000000068449
Gabon,Gabon,Regular,Lights,STD,KS,491.200000,0.092192192192,0.191561481976,0.099369289784
Gabon,Gabon,NTD Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Gabon,Gabon,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.009291544684,0.009291544684
Gabon,Gabon,Menthol,Full Flavor,SSL,KS,0.000000,0.000000000000,0.300000000000,0.300000000000
Gabon,Gabon,Menthol,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.000023678570,0.000023678570
Sevilla,Spain,Regular,Lights,STD,100,226.000000,0.007140690562,0.037008217369,0.029867526807
Sevilla,Spain DP,Regular,Lights,STD,100,89.600000,0.002830999444,0.037008217369,0.034177217925
Sevilla,Spain DP,Regular,Full Flavor,SLI,KS,2696.000000,0.085182751125,0.005024370708,-0.080158380417
Sevilla,Spain,Regular,Full Flavor,SLI,KS,335.600000,0.010603609524,0.005024370708,-0.005579238816
Sevilla,Spain,Regular,Full Flavor,SLI,EXTRA LONG,0.000000,0.000000000000,0.000147390559,0.000147390559
Sevilla,Spain,Menthol,Full Flavor,STD,KS,83.200000,0.002628785198,0.001708735162,-0.000920050036
Sevilla,Spain DP,Menthol,Full Flavor,STD,KS,18.400000,0.000581365957,0.001708735162,0.001127369205
Sevilla,Spain,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.002920792575,0.002920792575
Sevilla,Spain,NTD Caps,Ultralights,STD,KS,0.000000,0.000000000000,0.250000000000,0.250000000000
Sevilla,Spain,Regular,Ultralights,STD,KS,159.200000,0.005030079369,0.055699299389,0.050669220020
Sevilla,Spain DP,Regular,Ultralights,STD,KS,50.400000,0.001592437187,0.055699299389,0.054106862202
Sevilla,Spain,Menthol,Full Flavor,STD,100,0.000000,0.000000000000,0.000271200884,0.000271200884
Sevilla,Spain,NTD Caps,Full Flavor,SLI,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Sevilla,Spain,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.001743106646,0.001743106646
Sevilla,Spain,Menthol Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.000193161368,0.000193161368
Sevilla,Spain DP,Regular,Full Flavor,SSL,100,1185.600000,0.037460189070,0.035869231106,-0.001590957964
Sevilla,Spain,Regular,Full Flavor,SSL,100,200.400000,0.006331833578,0.035869231106,0.029537397528
Sevilla,Spain,NTD Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.400000000000,0.400000000000
Sevilla,Spain,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.014555083675,0.014555083675
Sevilla,Spain DP,Regular,Full Flavor,STD,KS,19540.800000,0.617410646580,0.415017103942,-0.202393542638
Sevilla,Spain,Regular,Full Flavor,STD,KS,4750.000000,0.150080885698,0.415017103942,0.264936218244
Sevilla,Spain,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.002153541151,0.002153541151
Sevilla,Spain,Menthol,Full Flavor,SSL,100,0.000000,0.000000000000,0.000308869611,0.000308869611
Sevilla,Spain,Regular,1mg,STD,KS,0.000000,0.000000000000,0.002018084127,0.002018084127
Sevilla,Spain,Regular,Lights,SSL,100,0.000000,0.000000000000,0.016993725274,0.016993725274
Sevilla,Spain,Regular,Full Flavor,SSL,KS,0.000000,0.000000000000,0.000583495792,0.000583495792
Sevilla,Spain,Regular,Full Flavor,STD,100,0.000000,0.000000000000,0.089419117654,0.089419117654
Sevilla,Spain,NTD Caps,Full Flavor,STD,KS,54.800000,0.001731459481,0.400000000000,0.398268540519
Sevilla,Spain DP,NTD Caps,Full Flavor,STD,KS,400.800000,0.012663667155,0.400000000000,0.387336332845
Sevilla,Spain,Menthol Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.000038336285,0.000038336285
Sevilla,Spain,Menthol Caps,Full Flavor,SLI,KS,0.000000,0.000000000000,0.000415997416,0.000415997416
Sevilla,Spain,NTD Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Sevilla,Spain,Menthol,Full Flavor,SLI,EXTRA LONG,0.000000,0.000000000000,0.300000000000,0.300000000000
Sevilla,Spain,Menthol,Full Flavor,SLI,100,0.000000,0.000000000000,0.000002794838,0.000002794838
Sevilla,Spain,Regular,Full Flavor,SLI,100,0.000000,0.000000000000,0.000934672814,0.000934672814
Sevilla,Spain,Menthol,Full Flavor,SLI,KS,0.000000,0.000000000000,0.000009594758,0.000009594758
Sevilla,Spain,Menthol Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.000019498856,0.000019498856
Sevilla,Spain DP,Regular,Lights,STD,KS,1326.400000,0.041908902482,0.266987525678,0.225078623196
Sevilla,Spain,Regular,Lights,STD,KS,532.400000,0.016821697589,0.266987525678,0.250165828089
Sevilla,Spain,NTD Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Sevilla,Spain,Menthol Caps,Full Flavor,STD,KS,0.000000,0.000000000000,0.008739579925,0.008739579925
Sevilla,Spain,Menthol,Full Flavor,SSL,KS,0.000000,0.000000000000,0.000001526413,0.000001526413
Sevilla,Spain,Menthol,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.000009198360,0.000009198360
Al Hoceima,Morocco,Regular,Lights,STD,100,0.000000,0.000000000000,0.250000000000,0.250000000000
Al Hoceima,Morocco,Regular,Full Flavor,SLI,KS,0.000000,0.000000000000,0.400000000000,0.400000000000
Al Hoceima,Morocco,Regular,Full Flavor,SLI,EXTRA LONG,0.000000,0.000000000000,0.400000000000,0.400000000000
Al Hoceima,Morocco,Menthol,Full Flavor,STD,KS,0.393000,0.003633539511,0.300000000000,0.296366460489
Al Hoceima,Morocco,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.400000000000,0.400000000000
Al Hoceima,Morocco,NTD Caps,Ultralights,STD,KS,0.000000,0.000000000000,0.250000000000,0.250000000000
Al Hoceima,Morocco,Regular,Ultralights,STD,KS,0.000000,0.000000000000,0.250000000000,0.250000000000
Al Hoceima,Morocco,Menthol,Full Flavor,STD,100,0.000000,0.000000000000,0.300000000000,0.300000000000
Al Hoceima,Morocco,NTD Caps,Full Flavor,SLI,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Al Hoceima,Morocco,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.250000000000,0.250000000000
Al Hoceima,Morocco,Menthol Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Al Hoceima,Morocco,Regular,Full Flavor,SSL,100,9.913000,0.091652104772,0.400000000000,0.308347895228
Al Hoceima,Morocco,NTD Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.400000000000,0.400000000000
Al Hoceima,Morocco,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.250000000000,0.250000000000
Al Hoceima,Morocco,Regular,Full Flavor,STD,KS,76.569000,0.707929991956,0.400000000000,-0.307929991956
Al Hoceima,Morocco,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.250000000000,0.250000000000
Al Hoceima,Morocco,Menthol,Full Flavor,SSL,100,8.581000,0.079336902153,0.300000000000,0.220663097847
Al Hoceima,Morocco,Regular,1mg,STD,KS,0.000000,0.000000000000,0.250000000000,0.250000000000
Al Hoceima,Morocco,Regular,Lights,SSL,100,0.000000,0.000000000000,0.250000000000,0.250000000000
Al Hoceima,Morocco,Regular,Full Flavor,SSL,KS,0.122000,0.001127969009,0.400000000000,0.398872030991
Al Hoceima,Morocco,Regular,Full Flavor,STD,100,0.218000,0.002015551179,0.400000000000,0.397984448821
Al Hoceima,Morocco,NTD Caps,Full Flavor,STD,KS,6.222000,0.057526419438,0.400000000000,0.342473580562
Al Hoceima,Morocco,Menthol Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Al Hoceima,Morocco,Menthol Caps,Full Flavor,SLI,KS,0.000000,0.000000000000,0.400000000000,0.400000000000
Al Hoceima,Morocco,NTD Caps,Full Flavor,SSL,100,0.788000,0.007285570318,0.400000000000,0.392714429682
Al Hoceima,Morocco,Menthol,Full Flavor,SLI,EXTRA LONG,0.000000,0.000000000000,0.300000000000,0.300000000000
Al Hoceima,Morocco,Menthol,Full Flavor,SLI,100,0.000000,0.000000000000,0.300000000000,0.300000000000
Al Hoceima,Morocco,Regular,Full Flavor,SLI,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Al Hoceima,Morocco,Menthol,Full Flavor,SLI,KS,0.000000,0.000000000000,0.300000000000,0.300000000000
Al Hoceima,Morocco,Menthol Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.400000000000,0.400000000000
Al Hoceima,Morocco,Regular,Lights,STD,KS,4.683000,0.043297367764,0.250000000000,0.206702632236
Al Hoceima,Morocco,NTD Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Al Hoceima,Morocco,Menthol Caps,Full Flavor,STD,KS,0.670000,0.006194583900,0.400000000000,0.393805416100
Al Hoceima,Morocco,Menthol,Full Flavor,SSL,KS,0.000000,0.000000000000,0.300000000000,0.300000000000
Al Hoceima,Morocco,Menthol,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.300000000000,0.300000000000
Fes,Morocco,Regular,Lights,STD,100,0.000000,0.000000000000,0.014746474066,0.014746474066
Fes,Morocco,Regular,Full Flavor,SLI,KS,26.400000,0.000280209468,0.001704061732,0.001423852264
Fes,Morocco,Regular,Full Flavor,SLI,EXTRA LONG,0.000000,0.000000000000,0.000060852612,0.000060852612
Fes,Morocco,Menthol,Full Flavor,STD,KS,206.508000,0.002191874876,0.001094757563,-0.001097117313
Fes,Morocco,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.002701757700,0.002701757700
Fes,Morocco,NTD Caps,Ultralights,STD,KS,0.000000,0.000000000000,0.250000000000,0.250000000000
Fes,Morocco,Regular,Ultralights,STD,KS,30.800000,0.000326911046,0.040171932402,0.039845021356
Fes,Morocco,Menthol,Full Flavor,STD,100,0.000000,0.000000000000,0.000021449529,0.000021449529
Fes,Morocco,NTD Caps,Full Flavor,SLI,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Fes,Morocco,Regular,Lights,STD,LONGER THAN KS,0.000000,0.000000000000,0.000703551746,0.000703551746
Fes,Morocco,Menthol Caps,Full Flavor,SSL,100,0.000000,0.000000000000,0.000026382195,0.000026382195
Fes,Morocco,Regular,Full Flavor,SSL,100,2743.139000,0.029115663590,0.027904561468,-0.001211102122
Fes,Morocco,NTD Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.400000000000,0.400000000000
Fes,Morocco,Regular,Lights,SLI,KS,0.000000,0.000000000000,0.003368423537,0.003368423537
Fes,Morocco,Regular,Full Flavor,STD,KS,84125.163000,0.892904058231,0.630735317309,-0.262168740922
Fes,Morocco,Regular,Ultralights,SLI,KS,0.000000,0.000000000000,0.000990136909,0.000990136909
Fes,Morocco,Menthol,Full Flavor,SSL,100,2391.308000,0.025381331121,0.000609137503,-0.024772193618
Fes,Morocco,Regular,1mg,STD,KS,0.000000,0.000000000000,0.000539006961,0.000539006961
Fes,Morocco,Regular,Lights,SSL,100,0.000000,0.000000000000,0.005207513605,0.005207513605
Fes,Morocco,Regular,Full Flavor,SSL,KS,19.094000,0.000202663620,0.000239723541,0.000037059921
Fes,Morocco,Regular,Full Flavor,STD,100,68.540000,0.000727483216,0.082556375074,0.081828891858
Fes,Morocco,NTD Caps,Full Flavor,STD,KS,2388.766000,0.025354350345,0.400000000000,0.374645649655
Fes,Morocco,Menthol Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.000008889206,0.000008889206
Fes,Morocco,Menthol Caps,Full Flavor,SLI,KS,0.000000,0.000000000000,0.000111588414,0.000111588414
Fes,Morocco,NTD Caps,Full Flavor,SSL,100,246.104000,0.002612146622,0.400000000000,0.397387853378
Fes,Morocco,Menthol,Full Flavor,SLI,EXTRA LONG,0.000000,0.000000000000,0.300000000000,0.300000000000
Fes,Morocco,Menthol,Full Flavor,SLI,100,0.000000,0.000000000000,0.000001628674,0.000001628674
Fes,Morocco,Regular,Full Flavor,SLI,100,13.400000,0.000142227533,0.000511134890,0.000368907357
Fes,Morocco,Menthol,Full Flavor,SLI,KS,0.000000,0.000000000000,0.000001806954,0.000001806954
Fes,Morocco,Menthol Caps,Full Flavor,SSL,KS,0.000000,0.000000000000,0.000005731881,0.000005731881
Fes,Morocco,Regular,Lights,STD,KS,1746.676000,0.018539210305,0.162375198386,0.143835988081
Fes,Morocco,NTD Caps,Full Flavor,STD,100,0.000000,0.000000000000,0.400000000000,0.400000000000
Fes,Morocco,Menthol Caps,Full Flavor,STD,KS,209.334000,0.002221870026,0.001774415330,-0.000447454696
Fes,Morocco,Menthol,Full Flavor,SSL,KS,0.000000,0.000000000000,0.000000362588,0.000000362588
Fes,Morocco,Menthol,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.000001984919,0.000001984919
Luanda,Angola,Regular,Lights,STD,100,0.000000,0.000000000000,0.006681062986,0.006681062986
Luanda,Angola,Regular,Full Flavor,SLI,KS,1160.000000,0.663008687700,0.003257784963,-0.659750902737
Luanda,Angola,Regular,Full Flavor,SLI,EXTRA LONG,0.000000,0.000000000000,0.000022008483,0.000022008483
Luanda,Angola,Menthol,Full Flavor,STD,KS,0.000000,0.000000000000,0.007194843678,0.007194843678
Luanda,Angola,Regular,Full Flavor,STD,LONGER THAN KS,0.000000,0.000000000000,0.001130130542,0.001130130542
Luanda,Angola,NTD Caps,Ultralights,STD,KS,0.000000,0.000000000000,0.250000000000,0.250000000000
