Year,EBROMId,Volume
2024,50047420,1478
2024,60239948,29275
2024,50005311,172342
2024,50031474,379752
2024,60169770,26
2024,60130265,20167
2024,60209273,46658
2024,60205465,10598
2024,60137662,3392
2024,60197181,6344
2024,60258040,9146
2024,60233387,53129
2024,60257335,190359
2024,60080260,335
2024,60048718,4
2024,60169951,724
2024,60208820,8406
2024,60257847,69750
2024,60235036,24502
2024,60188853,2145
2024,60276453,13111
2024,60237652,9137
2024,60061860,83613
2024,60209336,363894
2024,60125574,147268
2024,60232584,9589
2024,60095829,133209
2024,60230048,46865
2024,60078734,143956
2024,60062618,184433
2024,60165714,17299
2024,60194067,24126
2024,60209797,200
2024,60165306,419325
2024,60063354,524315
2024,50004567,274809
2024,60099141,64932
2024,50076227,4471
2024,60119011,147513
2024,60240449,7970
2024,60124280,588
2024,60236213,3032
2024,60166067,4217
2024,60119397,15170466
2024,60275864,2120
2024,60136135,971495
2024,60065513,14
2024,50079219,373
2024,60126715,2613
2024,60171324,69154
2024,60065456,9798
2024,60212101,14111
2024,60165107,45038
2024,60199140,215408
2024,60199176,13010
2024,60231049,68646
2024,60125272,12499
2024,60193495,128
2024,60135889,56447
2024,60162668,90
2024,60131390,1072
2024,60072126,4557
2024,60120947,35
2024,60164749,7277
2024,60232223,77
2024,60061838,2198
2024,50071401,671220
2024,50073685,363
2024,60137409,3604
2024,60230174,23433
2024,60210458,197
2024,60129425,56913
2024,60136943,39006
2024,50008525,2808178
2024,50049901,43611
2024,60125724,76762
2024,60055148,855
2024,60240126,17854
2024,60232118,8332
2024,60055459,39856
2024,60124660,11083
2024,60206001,130113
2024,60162004,41
2024,60188663,24544
2024,60169181,4106
2024,50058229,62277
2024,60128571,1148
2024,60196976,592
2024,60168938,15785
2024,50000913,1553
2024,60130731,185620
2024,60257338,13775
2024,60129769,4850
2024,50032032,3855
2024,60205300,249800
2024,60163836,11
2024,60205972,14034
2024,60209957,1341
2024,60183211,18
2024,60205951,4395
2024,60256455,47015
2024,50076303,17853
2024,60193641,3855454
2024,50072740,23442
2024,50035671,1160004
2024,60231718,433
2024,60167085,641768
2024,60130852,117343
2024,60240107,1118
2024,60256456,104054
2024,60058015,5874
2024,60236121,23890
2024,50079618,49488
2024,60055407,221
2024,50007627,9754
2024,60095318,36794
2024,50064309,2288504
2024,60210385,44573
2024,50071857,33122
2024,60131417,819497
2024,60199144,39617
2024,60258195,3286
2024,60130395,44082
2024,60073297,4291
2024,60188770,9873
2024,60280539,164
2024,60039448,125041
2024,60213615,27184
2024,60257318,46941
2024,60240185,499
2024,60075602,93796
2024,60058077,2124
2024,60230452,3078
2024,60211312,23141
2024,60120958,1788224
2024,60188998,296534
2024,60189034,25164
2024,60214274,421195
2024,60137576,16079
2024,60196007,2595
2024,50039517,916656
2024,50045874,60699
2024,60136560,50661
2024,60135304,32995
2024,60210395,479188
2024,60097100,89826
2024,50066803,14398
2024,60037355,11674
2024,60256345,115498
2024,50046603,202
2024,60240094,4889
2024,60061840,513
2024,60196917,32578
2024,60230152,89530
2024,60130375,40
2024,50074400,222566
2024,60162635,52497
2024,60198862,36563
2024,60097910,2978
2024,60074105,28865
2024,60062668,41422
2024,50068176,6593
2024,60062840,913
2024,60236442,1383
2024,60127190,1373
2024,60241224,176696
2024,50039622,87
2024,60183470,223
2024,50071852,137289
2024,50034336,77233
2024,50071396,286503
2024,60240143,114987
2024,60211937,89585
2024,60208655,156069
2024,60167227,33786
2024,60196791,18766
2024,60037939,279566
2024,60170483,3770
2024,50008722,8755
2024,60213547,11935
2024,60198925,237
2024,60135158,37573
2024,60192487,12084
2024,50065766,979
2024,60238100,59110
2024,60196447,193382
2024,60169996,127
2024,60123090,1081825
2024,60130977,1200
2024,60168708,104
2024,60124931,226
2024,60045118,3745985
2024,60246687,77848
2024,60136449,235
2024,60184705,8734
2024,60206277,41162
2024,60205698,13865
2024,60276047,7162
2024,60240865,38429
2024,50052561,331055
2024,60130853,82774
2024,50075440,131234
2024,60197195,774
2024,60196899,112822
2024,60162483,2600
2024,60130172,4836
2024,50005529,3423
2024,60163846,8371
2024,60078280,235734
2024,60256330,9853
2024,60212184,82966
2024,60257228,1612
2024,60078915,1566
2024,50073356,1387
2024,60063925,116799
2024,50054020,194600
2024,60184780,1947
2024,60171296,87
2024,50040105,114898
2024,60238740,226931
2024,60193582,1838
2024,50070218,6625
2024,50072739,122571
2024,60243386,2824
2024,60188789,52597
2024,60045767,137505
2024,60211205,30
2024,50079273,6246
2024,60258906,172150
2024,60198976,228702
2024,60205709,284594
2024,60121935,904779
2024,50071615,156555
2024,60212698,6784
2024,60211550,308
2024,60211686,1761
2024,60064454,219419
2024,60072047,77451
2024,60210032,27351
2024,60131446,10806
2024,50073711,273
2024,60129865,13862
2024,60127005,11585
2024,60211543,13413
2024,60240139,113
2024,60055435,40780
2024,60210529,4640
2024,60232244,10624
2024,60236220,7323
2024,60071439,3028
2024,60242604,24573
2024,50002816,3638
2024,60183241,398597
2024,60239226,54742
2024,60246668,19861
2024,60236864,218
2024,60183289,16494
2024,60196607,57950
2024,60169125,3360
2024,60074331,77299
2024,60122873,21201
2024,60256592,153
2024,50008732,21371
2024,60120998,208963
2024,60127006,1387
2024,60233855,203441
2024,60128766,59275
2024,60231691,6069
2024,60230151,34667
2024,60099438,18194
2024,50031443,4983
2024,50002080,246071
2024,60099743,994
2024,60199027,35
2024,60231468,461977
2024,50041201,3285
2024,60131168,12
2024,50051737,141
2024,60136725,225122
2024,60234201,4966
2024,60137543,98185
2024,60128601,327362
2024,50007666,183125
2024,60135185,866812
2024,60129941,159386
2024,50072167,57815
2024,60199411,93481
2024,50065744,18627
2024,60213253,100009
2024,60212132,16637
2024,60163535,4
2024,60126722,76847
2024,60074440,5827
2024,50079619,11983
2024,60209396,26038
2024,50038544,276854
2024,60126852,105
2024,60081821,3044
2024,60208016,226
2024,60205617,14
2024,60273569,116976
2024,60199504,3284
2024,60199113,487693
2024,50049560,12711
2024,50080634,3702
2024,60128488,259237
2024,50073734,7132
2024,60075494,132963
2024,50071457,1285
2024,50028225,548
2024,60120852,12
2024,50072208,10896
2024,60168466,3823
2024,60235045,41
2024,60205484,275
2024,60240092,10851
2024,60213929,9183
2024,60206092,14301
2024,60256752,25366
2024,60211948,11628
2024,60050395,119660
2024,60080180,2917
2024,50064486,6480
2024,50065268,12315
2024,50050891,6901
2024,60232887,275812
2024,60057097,8637
2024,60238162,43091
2024,60078737,34436
2024,60136561,84963
2024,60062669,45332
2024,60246963,57374
2024,60240546,1760309
2024,50074006,7257
2024,50078003,462466
2024,60077801,439285
2024,50059370,166619
2024,60061448,25699
2024,60205848,149731
2024,60209759,65846
2024,50032774,591
2024,50077859,270202
2024,60188605,20524
2024,60235719,1295
2024,60047185,459140
2024,60258709,20550
2024,60061213,21071
2024,60165835,113075
2024,50046656,4319
2024,50039507,6053
2024,60246669,211382
2024,60167545,26687
2024,60121092,48418
2024,60230439,47373
2024,60164900,18174
2024,50050991,24678
2024,50054183,68826
2024,60209590,42
2024,60137575,761
2024,50064223,2838
2024,60123253,3725
2024,60129328,19252
2024,60237815,19142
2024,60230961,5833
2024,60212529,10720
2024,60257325,2464
2024,60118925,290
2024,60098987,230
2024,50060952,3614
2024,60241411,59
2024,60039837,29058
2024,60211578,1100370
2024,60210442,3404
2024,50014979,79277
2024,60211397,13721
2024,60257000,81543
2024,50064119,442429
2024,50071666,49614
2024,60125631,5401
2024,60049119,24
2024,50012146,8645
2024,60071150,1790
2024,60199102,81351
2024,60199052,33099
2024,60241425,446
2024,60185952,89444
2024,60193870,18146
2024,60167781,10727
2024,60126040,3780
2024,60209722,368
2024,60235043,1431
2024,50040390,62129
2024,60136069,42712
2024,50073757,1362
2024,60171179,7663
2024,50023540,31232
2024,60240848,32241
2024,60234453,93273
2024,60192537,1706
2024,50034641,20797
2024,60232237,704
2024,60207215,22592
2024,50000594,7547
2024,50072228,972936
2024,60205435,150484
2024,60166497,1528
2024,60273699,134476
2024,60120176,2099
2024,60045396,9397
2024,60211971,336631
2024,60075247,837
2024,50045219,8622
2024,60185299,801349
2024,60197429,125062
2024,60206958,15
2024,50076224,2313250
2024,60235791,6357
2024,60188971,116535
2024,50070621,109483
2024,60099139,6751
2024,60118727,2331
2024,50039652,191522
2024,60242603,12635
2024,60120990,4929
2024,50073733,2367
2024,60236242,61
2024,50032314,75397
2024,60037289,7273
2024,60039735,1470
2024,60279691,1220
2024,60075157,38926
2024,60162506,1216509
2024,60169818,2207
2024,50033539,1
2024,60199400,192613
2024,60050996,787452
2024,60189350,142
2024,60167277,3
2024,60165106,168356
2024,60276379,2641
2024,60130875,340
2024,60129898,1276
2024,60230557,458
2024,60241054,596
2024,60258061,27472
2024,60072926,45980
2024,60240327,3418
2024,60135174,4483
2024,60195561,29834
2024,60184738,1318
2024,60052942,365693
2024,60230982,344523
2024,60076634,216
2024,50072227,51205
2024,60257467,8944
2024,50031442,1918
2024,60121033,4855
2024,60240456,18316
2024,60207170,144908
2024,50049611,536
2024,60197252,63580
2024,50040781,39998
2024,60171180,2082
2024,60257155,340562
2024,60199375,2445
2024,60056265,27510
2024,60246844,1491
2024,60040119,10680
2024,60188395,36
2024,60233152,1548
2024,60123701,4130
2024,50073313,99990617
2024,60193549,6199
2024,60199138,160261
2024,50008726,108298
2024,60166231,46449
2024,60168451,11375
2024,60241375,57
2024,60123811,195
2024,60232228,10374
2024,60169045,25927
2024,60196344,11959
2024,60214471,7284
2024,50015474,93801
2024,60164474,42255
2024,50020417,24707
2024,60256465,1107
2024,60213568,276436
2024,60242392,16939
2024,60211314,2
2024,50042310,15
2024,60169845,855
2024,50031451,203529
2024,50010673,3797
2024,50072221,87912
2024,60207864,50838
2024,60136015,171
2024,60235823,44170
2024,60062879,29102
2024,60212430,1114
2024,60205710,56770
2024,60077272,18625
2024,60167500,1648
2024,50034507,435
2024,60169948,1679
2024,60214519,51123
2024,60256387,363
2024,60223540,125
2024,60129615,309962
2024,60240149,4856
2024,60205550,17298
2024,50007972,18537
2024,50021599,328
2024,60272334,2084
2024,60163824,47946
2024,60199057,109749
2024,60061789,4065101
2024,60231665,6047
2024,50020043,9920
2024,60193697,6641
2024,50050753,121
2024,50064645,18337
2024,60213562,68
2024,50072206,1512
2024,60246479,1572
2024,60186047,129
2024,60213302,79332
2024,60196480,539146
2024,50023270,37816
2024,50019129,83240
2024,60214052,21186
2024,60169811,22277
2024,60039361,170
2024,60038668,16854
2024,60127773,6699
2024,60122915,41089
2024,60194339,521874
2024,60208867,653270
2024,60214135,30744
2024,60169930,320
2024,60212928,44832
2024,60223296,314
2024,60095776,204456
2024,60208861,7143
2024,60276993,975
2024,60213483,425
2024,60169854,1964
2024,60119200,102287
2024,60197379,99457
2024,60279547,2170
2024,60074419,141412
2024,50057603,86459
2024,60210728,16438
2024,60196560,94995
2024,60247279,6422
2024,60276462,21822
2024,60271665,2093
2024,60169083,15380
2024,60209342,162285
2024,60135335,7353
2024,60037422,117
2024,50001989,6490
2024,60057030,3
2024,60257315,28862
2024,50031750,10196
2024,60049322,15899
2024,60238986,43845
2024,60130808,542
2024,60234816,10
2024,60241392,37
2024,60065145,11420
2024,60207971,18482
2024,60098372,543189
2024,50073596,8013
2024,60213820,36
2024,50045480,216
2024,60207688,38706
2024,60099762,210184
2024,50081513,23018
2024,60210408,63332
2024,50001647,2107
2024,60230709,2942
2024,60274838,21470
2024,50070851,66619
2024,60184731,27435
2024,60239919,875
2024,60234472,24736
2024,60212912,240948
2024,60037977,3630
2024,60078346,5645
2024,60258445,50168
2024,60077074,865
2024,50021349,45937
2024,60168321,79
2024,60137842,119
2024,60123102,436125
2024,50060724,99
2024,60184613,38403
2024,60237173,51679
2024,60257327,128121
2024,60205802,38551
2024,60238898,9364
2024,50016549,237994
2024,60210282,397
2024,60096399,88643
2024,60184682,18
2024,60122029,2825
2024,50013110,145022
2024,50005135,5221
2024,60199104,36556
2024,60231048,104081
2024,60046410,59531
2024,60125300,489802
2024,60205512,2590
2024,60212146,3093
2024,60230966,242
2024,60241186,4298
2024,60205965,19
2024,60246901,209617
2024,60076680,50914
2024,60241421,24
2024,60208318,101874
2024,60230366,394508
2024,60188556,44330
2024,60073350,32298
2024,60077270,42780
2024,60055707,1864705
2024,50065029,1632
2024,60208141,46200
2024,60279508,13317
2024,60211018,16210
2024,60164808,310808
2024,60135352,38589
2024,50072392,743
2024,60170199,14146
2024,60256388,452
2024,60238783,3227
2024,50054363,1382
2024,50072637,4127520
2024,60240846,45060
2024,60167860,644
2024,60121209,5755
2024,50024544,190602
2024,60272293,14240
2024,60241290,311
2024,50064815,18812
2024,60208155,7031
2024,60118512,142550
2024,60184687,264339
2024,60214231,102722
2024,60197564,12247
2024,50073335,10538
2024,60238170,2226
2024,60233680,103995
2024,60275200,21532
2024,60198983,6671
2024,60044338,390778
2024,60135600,570
2024,60124039,11485
2024,60168588,365
2024,50069762,59734
2024,60223317,445040
2024,60037375,132518
2024,60041176,491751
2024,50023265,30550
2024,60118173,16223
2024,60050710,4768810
2024,60131061,39932
2024,60062280,36231
2024,60199142,703987
2024,50032417,34
2024,60271843,21815
2024,60167556,58
2024,60184775,66741
2024,60273539,152
2024,60120195,240
2024,60056144,13040
2024,60162369,373675
2024,60129687,301476
2024,60168402,25
2024,60078900,1276
2024,50075945,1158
2024,50077932,9514
2024,60258058,15667
2024,60271697,14727
2024,60061903,3262
2024,60166183,18472
2024,60235690,77741
2024,60168994,128767
2024,60210717,33051
2024,60052744,157
2024,50014966,39013
2024,60275213,15889
2024,60124761,308239
2024,60118337,1495
2024,60072814,165342
2024,60210446,18104
2024,50001446,109
2024,50073732,168431
2024,60242540,53863
2024,50080446,5122
2024,60162507,316279
2024,60136151,142911
2024,50071608,149784
2024,60210121,3924
2024,60208117,11004
2024,60239164,61939
2024,60095974,16562
2024,50005609,1081490
2024,50081236,18
2024,60273382,17155
2024,60205797,63848
2024,60231838,2352
2024,60169836,526
2024,60279256,2120
2024,50052494,39907
2024,60276095,89375
2024,60272825,2964
2024,60243270,32488
2024,60205934,18197
2024,60076668,21616
2024,60257297,15804
2024,60130807,12169
2024,60163687,8083
2024,60078463,146212
2024,50037082,255961
2024,50077692,14549
2024,60128191,25430
2024,60061862,635300
2024,60127728,193490
2024,60165028,247105
2024,60256378,13568
2024,50073739,243
2024,60077864,39408
2024,60209416,622431
2024,50034138,96
2024,60259346,27650
2024,60214131,27402
2024,50076225,414787
2024,60211668,39
2024,60235332,23275
2024,60212319,12734
2024,60169862,16
2024,50037500,29347918
2024,60196343,14939
2024,50020867,8
2024,50078374,29167
2024,50002083,23
2024,60120673,8
2024,60124877,3004
2024,60076561,20992
2024,60063856,3728
2024,60212853,57599
2024,60118845,12064
2024,60163950,120
2024,60197202,64419
2024,60277093,64
2024,60199427,5
2024,60240932,13056
2024,50034489,10004
2024,60168004,70031
2024,60210030,1
2024,50002390,378264
2024,60210558,404
2024,60230248,233782
2024,60048580,9380
2024,50058128,4238
2024,50019158,233090
2024,60130312,52071
2024,60058236,182
2024,60235826,1565
2024,60162658,1023267
2024,60196844,3260
2024,60193114,2878
2024,60240756,19
2024,60057709,3632
2024,60122945,189548
2024,60167048,946043
2024,60162661,782450
2024,60246650,1636
2024,60259248,66064
2024,60131099,65580
2024,60233390,1397
2024,50043154,17619
2024,60208372,3134
2024,60136705,35313
2024,60276665,1510
2024,50025832,25208
2024,60196304,130647
2024,60232680,1000
2024,60276122,12333
2024,60081135,382467
2024,50071874,155
2024,60168377,57
2024,60193744,7826
2024,60206873,1320
2024,60247109,24603
2024,60272819,164926
2024,60168510,11911
2024,50047422,192950
2024,60162217,2441
2024,60129599,17
2024,50034729,2807
2024,50081587,38750
2024,60130380,280753
2024,60055289,8234
2024,60209226,67
2024,60243400,2847
2024,60236030,66
2024,60240101,38257
2024,50032685,14901
2024,50072374,6500
2024,50015364,10895
2024,50054587,158013
2024,60129753,12117
2024,60240512,417851
2024,60238734,28987
2024,60073041,19667
2024,60236099,4
2024,60121251,42
2024,60061798,22108
2024,60099541,15921
2024,60122958,7195
2024,60231200,430
2024,50073639,17
2024,60205274,832527
2024,60080602,25
2024,60122872,9748
2024,60065402,1
2024,60163718,18669
2024,60171427,147143
2024,60258685,1106
2024,60049476,8417
2024,60272261,9587
2024,60126948,85857
2024,60213178,150528
2024,50005196,172522
2024,60234023,9417
2024,60199402,263564
2024,60163453,3
2024,60123421,38827
2024,60037877,10302
2024,50037763,51280
2024,60276956,590
2024,60230736,28
2024,50065925,32445
2024,60126011,1488
2024,60276451,8
2024,60205398,3911
2024,60240738,6
2024,60184690,2
2024,60214174,42279
2024,60124836,193
2024,50071657,721
2024,50047508,6000
2024,60182806,13875
2024,60169943,52
2024,60197253,79570
2024,60211554,35360
2024,60211763,18197
2024,60131161,153
2024,60192441,64771
2024,60136025,1217
2024,60212318,17480
2024,60165381,1465
2024,60243287,603
2024,60274837,640136
2024,60211028,5097
2024,60257405,44
2024,60240551,144465
2024,60240069,294538
2024,50024649,3682
2024,60256328,1953
2024,60164897,54137
2024,60247272,48252
2024,60164905,39402
2024,60239911,43
2024,60246642,4146
2024,60196505,12
2024,60238496,63555
2024,60183318,82504
2024,60240854,64648
2024,60095591,7473
2024,60232598,404
2024,60238761,14556
2024,60211958,59358
2024,60232186,699723
2024,60238738,5867
2024,60056106,13157
2024,60233197,36042
2024,60182628,203
2024,60275271,41065
2024,60095725,9779
2024,60233391,1
2024,50071625,1185
2024,60276933,6980
2024,60241109,5251
2024,60205379,2990
2024,60184654,3323
2024,60135145,19839
2024,60205582,163605
2024,60129138,310
2024,60281161,5371
2024,60197509,14624
2024,50067107,1545
2024,60076968,235237
2024,60205588,26
2024,60211906,240
2024,60193877,23421
2024,60079115,514124
2024,50047242,12
2024,60095669,7680
2024,50002071,468808
2024,60206014,12
2024,50000206,300405
2024,50019836,17798
2024,60276372,6
2024,60230578,14626
2024,60125525,242709
2024,60163860,246
2024,50079095,8
2024,60237839,1766
2024,60235766,46759
2024,60038148,63125
2024,60234312,18
2024,60271545,12342
2024,60166028,86
2024,50065048,21746
2024,60120758,237816
2024,60279562,17918
2024,60123788,32
2024,50073327,549242
2024,60256708,89513
2024,60199175,5983
2024,60238764,20046
2024,60185663,26227
2024,60207820,2185
2024,60232214,59
2024,60277089,7307
2024,60237888,3
2024,60121301,14203
2024,60196361,1205
2024,60240772,92
2024,60276448,4159
2024,60278839,13894
2024,60135202,14990
2024,60281040,320
2024,60235867,776
2024,60210496,828
2024,60243384,41734
2024,60240051,7
2024,60209807,26
2024,60057954,26
2024,60118031,20
2024,60194381,768
2024,60121018,2
2024,60122803,3
2024,60199146,13
2024,60199059,192
2024,60258634,225
2024,50072574,1
2024,60078814,46246
2024,60199349,1
2024,60279644,858
2024,60166841,3
2024,60061413,3
2024,60205506,15
2024,60212225,760
2024,60207298,2
2024,60210014,1308
2024,60212386,27605
2024,60075985,2
2024,60208852,2
2024,60171620,2
2024,60212520,14
2024,60136866,5
2024,60280695,344
2024,60129597,20
2024,60207133,4
2024,60120164,1
2024,50009092,1
2024,50078966,4341
2024,60277020,420
2024,60188261,14
2024,60233686,4312
2024,60275100,9262
2024,60240419,428
2024,60231935,2288
2024,60196482,172686
2024,60075651,52181
2024,60230047,2129
2024,60235066,112569
2024,60169486,168
2024,60258878,12307
2024,60075639,49226
2024,50038100,4375391
2024,60242630,10390
2024,60240067,289
2024,60199117,51603
2024,60214065,23868
2024,60121279,522
2024,60239969,16879
2024,60040670,212925
2024,60214597,485
2024,60071838,72565
2024,60078753,325801
2024,60240264,121928
2024,60199236,7884
2024,60246719,19789
2024,60211415,134
2024,60166498,1480
2024,60127332,146657
2024,50009091,49479
2024,60272823,5329
2024,50015522,9560
2024,50029489,1297907
2024,60166737,6487
2024,60214643,838
2024,60205992,29611
2024,50066107,14632
2024,60198939,52519
2024,50071513,307032
2024,60169894,305
2024,60062721,446555
2024,60122163,8343
2024,60095713,517076
2024,60239920,35697
2024,60171625,44341
2024,50071663,496148
2024,60122777,35100
2024,60136058,8372
2024,60271719,27
2024,50012215,8448
2024,60212979,306184
2024,60238717,51587
2024,60049209,6679
2024,50052759,7733
2024,60135644,1796
2024,60126723,284398
2024,60064697,12233
2024,60235042,8693
2024,60061783,392280
2024,60230328,150496
2024,60209227,4729
2024,60162848,1747860
2024,60232418,9300
2024,60196475,59360
2024,50058196,4358
2024,60257443,8859
2024,60078121,75
2024,60205578,46194
2024,50054888,43196
2024,60137910,1565
2024,60236240,3348
2024,50078633,89978
2024,60237111,42770
2024,60170040,50
2024,60235010,24568
2024,50038922,4047
2024,50020704,152588
2024,60038157,272088
2024,50052357,1218504
2024,60210521,83911
2024,60185812,94
2024,60038946,9932
2024,50050682,8436
2024,60195902,94745
2024,60078066,308835
2024,60163086,32787
2024,60118422,45701
2024,60198916,13666
2024,60256510,15884
2024,60209378,163973
2024,50011194,15293
2024,60163748,787
2024,60214590,27
2024,50041145,3383
2024,60071151,1763
2024,60123695,91214
2024,50043711,6771
2024,60062832,14588
2024,60096256,201203
2024,60259463,140947
2024,60232424,33030
2024,60040197,61436
2024,60257666,4447
2024,50069389,288
2024,60211670,1096
2024,60163090,20378
2024,60257117,5498
2024,60184813,1958
2024,50057327,63094
2024,60127049,20596
2024,60247160,11641
2024,60137699,7044
2024,60053530,525
2024,60038673,40765
2024,60197439,316461
2024,60257937,144825
2024,60135153,108606
2024,60208234,109440
2024,50043464,240052
2024,60271870,10541
2024,60197223,39759
2024,60052326,308271
2024,60193487,7388
2024,60197023,18283
2024,50072325,3599
2024,60081555,42821
2024,60238797,67868
2024,60206874,2232
2024,60207233,95435
2024,50065565,20883
2024,60047879,2581776
2024,60280377,16560
2024,50037011,2617
2024,60213595,221
2024,60052616,1507
2024,60063995,266319
2024,50073416,519028
2024,60136813,141774
2024,60246667,1121
2024,60128968,7722
2024,50064013,6769
2024,60206020,2978
2024,50003357,97714
2024,60163689,4776
2024,60169859,341
2024,60208484,268
2024,60205461,6624
2024,60213357,2788
2024,60126045,26358
2024,60198940,32039
2024,60123417,38827
2024,50028223,116222
2024,50038072,94298
2024,60198690,14516
2024,60123260,71293
2024,60129775,117499
2024,60223543,19751
2024,50068147,244285
2024,50024747,5293
2024,60163635,72736
2024,50043690,8231
2024,60211996,143
2024,60049116,3690
2024,50004408,6793
2024,60258982,59299
2024,60212510,417142
2024,60065085,650560
2024,60231803,35400
2024,50003032,61610
2024,60137136,65909
2024,60238555,4097
2024,60241310,150
2024,60186001,1646100
2024,50064357,26888
2024,60223467,1117
2024,50005310,14687
2024,60184976,4780
2024,60199302,3354
2024,50072137,567288
2024,60206272,32837
2024,60121178,132445
2024,50016407,5458
2024,60118468,55716
2024,60074248,14468
2024,60096261,37206
2024,50068217,815915
2024,50063964,559466
2024,50073727,12334
2024,60256514,22529
2024,60238775,16339
2024,60164821,506
2024,60064533,75565
2024,50003286,674067
2024,60205706,855027
2024,60242764,28857
2024,60258033,5095
2024,60078730,7075
2024,50039576,518598
2024,60051395,376
2024,60064724,154293
2024,60197643,157669
2024,50049742,61642
2024,60095798,17759
2024,60077711,1819
2024,60237323,242
2024,60127752,9907
2024,60062841,502
2024,60193903,12781
2024,60247004,1640
2024,60238462,30128
2024,60230671,27876
2024,60239150,4961
2024,60235367,177562
2024,60210359,764
2024,60121791,9108
2024,50007663,7659
2024,60205297,280692
2024,50011510,34741
2024,60053153,1064
2024,60236224,5027
2024,60230167,300
2024,60125792,7216
2024,60235377,187358
2024,50034484,50354
2024,60167648,26
2024,60123056,205650
2024,60234566,842
2024,60188785,9400
2024,60166106,26265
2024,60212025,1467
2024,60196386,25586
2024,60063571,3636
2024,60197139,1306
2024,60257339,132425
2024,50042350,11030
2024,50071414,292727
2024,60075587,30641
2024,50064889,2426
2024,60082405,7580
2024,50052615,15137
2024,60210905,53146
2024,60257342,22
2024,60211201,119057
2024,60080368,15
2024,60193733,3141
2024,60237327,2090
2024,60212621,1848
2024,60061558,49463
2024,50036284,3164
2024,60169958,8426
2024,60208284,151652
2024,60125887,93681
2024,60167384,36757
2024,60125740,21583
2024,60169815,231
2024,60169708,457
2024,60207382,8683
2024,50072126,156
2024,60124852,281
2024,60237582,1937
2024,50040151,21508
2024,50039599,29194
2024,60212547,12258
2024,60206730,22083
2024,60168921,171538
2024,60233263,50206
2024,60246651,2499
2024,60096272,297636
2024,60223238,155229
2024,60061387,4729
2024,60073100,30572
2024,60130897,176579
2024,50041153,890
2024,60205301,260368
2024,60056124,19464
2024,60232782,62799
2024,50047434,1208
2024,50069200,238805
2024,60077977,26959
2024,60194009,28033
2024,60195998,15144
2024,60234290,1937
2024,60199465,28927
2024,60208485,94158
2024,60234473,1553
2024,60207406,4465
2024,60126935,56297
2024,60118973,39
2024,50004543,19140
2024,60130903,85568
2024,60196722,14873
2024,60166533,6087
2024,50050352,2024
2024,50039115,35226
2024,60231929,630
2024,60129427,18344
2024,50071512,69096
2024,60184766,81683
2024,60212330,23342
2024,60238937,46527
2024,60186000,155095
2024,50052178,95598
2024,60129925,13713
2024,60192435,86
2024,50050750,159
2024,60080273,35019
2024,60199272,28120
2024,60065381,182300
2024,60243416,4488
2024,60075652,40475
2024,60212017,10796
2024,50048482,8059
2024,60079200,14748
2024,60039892,8225
2024,50015204,125741
2024,60209859,2785
2024,60038340,43149
2024,60166193,5910
2024,60196432,36512
2024,50046931,17612
2024,60232119,27701
2024,50080811,738588
2024,60062260,821
2024,60121280,25195
2024,60125908,41940
2024,60166312,12089
2024,60168373,7593
2024,60256315,4970
2024,60076377,15246
2024,60136958,4586
2024,60169861,254
2024,50041450,54926
2024,50056667,6375
2024,60205311,1499012
2024,50000622,6519
2024,50006842,19480
2024,60205873,52586
2024,60128768,636
2024,60125046,10367
2024,60213479,35169
2024,60168315,92
2024,60075244,29938
2024,60195527,65115
2024,50016516,1225130
2024,60243219,26591
2024,60257292,50184
2024,60136559,200628
2024,60256371,3839
2024,60197478,17472
2024,60206046,6160
2024,60236969,148720
2024,50002404,427885
2024,60230940,20461
2024,60210620,776
2024,60199273,27650
2024,50071299,2308764
2024,50050292,120134
2024,60272346,783
2024,50071174,47745
2024,50006219,51
2024,60209919,47
2024,60242044,10434
2024,50001671,1347
2024,50042244,1753235
2024,60127720,30
2024,50039967,30700
2024,60167226,19603
2024,60130424,592
2024,60207441,5978
2024,60183253,3924
2024,60212901,18981
2024,60214069,17723
2024,60207506,30060
2024,60230163,239502
2024,60131149,1934
2024,50016799,45
2024,60232346,23755
2024,60272653,108
2024,60162569,227
2024,50054314,53977
2024,60078974,1165
2024,60272968,68873
2024,60207278,70856
2024,60230623,1884
2024,50003044,75455
2024,60247142,1930
2024,60196700,5
2024,60127916,4366
2024,50069515,108968
2024,60162825,2044
2024,50075961,139
2024,60205988,13253
2024,50078004,47830
2024,60185885,3720
2024,50063983,10258
2024,50070763,19718
2024,50072381,1058
2024,50048538,358697
2024,50042377,132422
2024,60188550,44003
2024,60165003,3764
2024,50071607,873000
2024,50065921,633360
2024,60163022,16553
2024,60209278,6080
2024,50028285,10208
2024,60073586,4592
2024,60213620,4285
2024,60212080,2186
2024,50050513,1064
2024,60163113,36376
2024,60136960,2296
2024,50049244,15831
2024,60166495,23259
2024,60136671,661
2024,60125522,16758
2024,60243267,87299
2024,60077863,393
2024,60280352,2136
2024,50077931,196418
2024,50059123,431
2024,50073334,2451
2024,50060951,2347
2024,60165034,64242
2024,60246843,1605
2024,60257910,21048
2024,60233452,225946
2024,60126802,8105
2024,60192553,175704
2024,60135941,182491
2024,60246477,492
2024,60165268,4394
2024,60234024,12584
2024,60238072,79571
2024,60057737,2262
2024,60230063,10270
2024,60240922,5114
2024,60276174,16778
2024,60233692,64207
2024,60234223,50798
